ISSCAAP,TAXOCODE,3A_CODE,Scientific_name,English_name,Family,Order
38,1080400707,CTK,Mustelus henlei,Brown smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400708,CTJ,Mustelus higmani,Smalleye smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400709,MTL,Mustelus lenticulatus,Spotted estuary smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400710,MUU,Mustelus lunulatus,Sicklefin smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400711,MTZ,Mustelus manazo,Starspotted smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400712,SDP,Mustelus schmitti,Narrownose smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400713,SMD,Mustelus mustelus,Smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400714,MTR,Mustelus norrisi,Narrowfin smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400715,SDS,Mustelus asterias,Starry smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400716,MTE,Mustelus mento,Speckled smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400717,MTM,Mustelus mosis,Arabian smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400718,MUP,Mustelus palumbes,Whitespotted smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400720,MPT,Mustelus punctulatus,Blackspotted smooth-hound,Triakidae,CARCHARHINIFORMES
38,1080400721,MUW,Mustelus whitneyi,Humpback smooth-hound,Triakidae,CARCHARHINIFORMES
38,10804007XX,SDV,Mustelus spp,Smooth-hounds nei,Triakidae,CARCHARHINIFORMES
38,1080401103,GAG,Galeorhinus galeus,Tope shark,Triakidae,CARCHARHINIFORMES
38,1080402301,TTA,Triakis acutipinna,Sharpfin houndshark,Triakidae,CARCHARHINIFORMES
38,1080402302,LES,Triakis semifasciata,Leopard shark,Triakidae,CARCHARHINIFORMES
38,1080402303,TTM,Triakis maculata,Spotted houndshark,Triakidae,CARCHARHINIFORMES
38,1080402304,TTE,Triakis megalopterus,Sharptooth houndshark,Triakidae,CARCHARHINIFORMES
38,1080402305,TTY,Triakis scyllium,Banded houndshark,Triakidae,CARCHARHINIFORMES
38,1080402401,TIK,Iago garricki,Longnose houndshark,Triakidae,CARCHARHINIFORMES
38,1080402402,TIO,Iago omanensis,Bigeye houndshark,Triakidae,CARCHARHINIFORMES
38,1080402501,TGF,Gogolia filewoodi,Sailback houndshark,Triakidae,CARCHARHINIFORMES
38,1080402701,THH,Hypogaleus hyugaensis,Blacktipe tope,Triakidae,CARCHARHINIFORMES
38,1080402801,TFM,Furgaleus macki,Whiskery shark,Triakidae,CARCHARHINIFORMES
38,1080402901,THJ,Hemitriakis japanica,Japanese topeshark,Triakidae,CARCHARHINIFORMES
38,1080402902,THL,Hemitriakis leucoperiptera,Whitefin topeshark,Triakidae,CARCHARHINIFORMES
38,1080403001,TSK,Scylliogaleus quecketti,Flapnose houndshark,Triakidae,CARCHARHINIFORMES
38,10804XXXXX,TRK,Triakidae,"Houndsharks, smoothhounds nei",Triakidae,CARCHARHINIFORMES
38,1080502801,PTM,Pseudotriakis microdon,False catshark,Pseudotriakidae,CARCHARHINIFORMES
38,1080600101,HCM,Chaenogaleus macrostoma,Hooktooth shark,Hemigaleidae,CARCHARHINIFORMES
38,1080600201,HEE,Hemipristis elongata,Snaggletooth shark,Hemigaleidae,CARCHARHINIFORMES
38,1080600301,HEC,Paragaleus leucolomatus,Whitetip weasel shark,Hemigaleidae,CARCHARHINIFORMES
38,1080600302,HEI,Paragaleus pectoralis,Atlantic weasel shark,Hemigaleidae,CARCHARHINIFORMES
38,1080600303,HEN,Paragaleus tengi,Straight-tooth weasel shark,Hemigaleidae,CARCHARHINIFORMES
38,1080601801,HEH,Hemigaleus microstoma,Sicklefin weasel shark,Hemigaleidae,CARCHARHINIFORMES
38,1080702001,CLL,Leptocharias smithii,Barbeled houndshark,Leptochariidae,CARCHARHINIFORMES
38,1080800101,CPE,Ctenacis fehlmanni,Harlequin catshark,Proscylliidae,CARCHARHINIFORMES
38,1080800201,PEB,Eridacnis barbouri,Cuban ribbontail catshark,Proscylliidae,CARCHARHINIFORMES
38,1080800202,PEA,Eridacnis radcliffei,Pygmy ribbontail catshark,Proscylliidae,CARCHARHINIFORMES
38,1080800203,PED,Eridacnis sinuans,African ribbontail catshark,Proscylliidae,CARCHARHINIFORMES
38,1080800301,CPG,Gollum attenuatus,Slender smooth-hound,Proscylliidae,CARCHARHINIFORMES
38,1080800401,CPY,Proscyllium habereri,Graceful catshark,Proscylliidae,CARCHARHINIFORMES
38,108XXXXXXX,CVX,Carcharhiniformes,Ground sharks,,CARCHARHINIFORMES
38,1090100201,GSK,Somniosus microcephalus,Greenland shark,Squalidae,SQUALIFORMES
38,1090100202,SOR,Somniosus rostratus,Little sleeper shark,Squalidae,SQUALIFORMES
38,1090100203,SON,Somniosus pacificus,Pacific sleeper shark,Squalidae,SQUALIFORMES
38,1090100301,CHZ,Cirrhigaleus asper,Roughskin spurdog,Squalidae,SQUALIFORMES
38,1090100302,CHF,Cirrhigaleus barbifer,Mandarin dogfish,Squalidae,SQUALIFORMES
38,1090100401,EUZ,Euprotomicroides zantedeschia,Taillight shark,Squalidae,SQUALIFORMES
38,1090100501,HYY,Heteroscymnoides marleyi,Longnose pygmy shark,Squalidae,SQUALIFORMES
38,1090100701,QUB,Squalus blainville,Longnose spurdog,Squalidae,SQUALIFORMES
38,1090100702,QUC,Squalus cubensis,Cuban dogfish,Squalidae,SQUALIFORMES
38,1090100703,QUJ,Squalus japonicus,Japanese spurdog,Squalidae,SQUALIFORMES
38,1090100704,DGS,Squalus acanthias,Picked dogfish,Squalidae,SQUALIFORMES
38,1090100705,QUK,Squalus mitsukurii,Shortspine spurdog,Squalidae,SQUALIFORMES
38,1090100706,QUR,Squalus rancureli,Cyrano spurdog,Squalidae,SQUALIFORMES
38,1090100707,QUN,Squalus melanurus,Blacktailed spurdog,Squalidae,SQUALIFORMES
38,1090100708,DOP,Squalus megalops,Shortnose spurdog,Squalidae,SQUALIFORMES
38,10901007XX,DGZ,Squalus spp,Dogfishes nei,Squalidae,SQUALIFORMES
38,1090100801,GUP,Centrophorus granulosus,Gulper shark,Squalidae,SQUALIFORMES
38,1090100802,CPU,Centrophorus uyato,Little gulper shark,Squalidae,SQUALIFORMES
38,1090100803,GUQ,Centrophorus squamosus,Leafscale gulper shark,Squalidae,SQUALIFORMES
38,1090100804,CPL,Centrophorus lusitanicus,Lowfin gulper shark,Squalidae,SQUALIFORMES
38,1090100805,CEA,Centrophorus acus,Needle dogfish,Squalidae,SQUALIFORMES
38,1090100806,CEU,Centrophorus harrissoni,Dumb gulper shark,Squalidae,SQUALIFORMES
38,1090100807,CEM,Centrophorus moluccensis,Smallfin gulper shark,Squalidae,SQUALIFORMES
38,1090100808,CEK,Centrophorus niaukang,Taiwan gulper shark,Squalidae,SQUALIFORMES
38,1090100809,CEE,Centrophorus tessellatus,Mosaic gulper shark,Squalidae,SQUALIFORMES
38,1090100810,GVA,Centrophorus atromarginatus,Blackfin gulper shark,Squalidae,SQUALIFORMES
38,1090100811,GVI,Centrophorus isodon,Black gulper shark,Squalidae,SQUALIFORMES
38,10901008XX,CWO,Centrophorus spp,Gulper sharks nei,Squalidae,SQUALIFORMES
38,1090101001,ETX,Etmopterus spinax,Velvet belly,Squalidae,SQUALIFORMES
38,1090101002,ETB,Etmopterus bigelowi,Blurred smooth lantern shark,Squalidae,SQUALIFORMES
38,1090101003,ETH,Etmopterus brachyurus,Shorttail lanternshark,Squalidae,SQUALIFORMES
38,1090101004,ETU,Etmopterus bullisi,Lined lanternshark,Squalidae,SQUALIFORMES
38,1090101005,ETR,Etmopterus princeps,Great lanternshark,Squalidae,SQUALIFORMES
38,1090101006,ETP,Etmopterus pusillus,Smooth lanternshark,Squalidae,SQUALIFORMES
38,1090101007,ETI,Etmopterus gracilispinis,Broadbanded lanternshark,Squalidae,SQUALIFORMES
38,1090101008,ETM,Etmopterus granulosus,Southern lanternshark(Lucifer),Squalidae,SQUALIFORMES
38,1090101009,ETN,Etmopterus hillianus,Carribean lanternshark,Squalidae,SQUALIFORMES
38,1090101010,ETF,Etmopterus lucifer,Blackbelly lanternshark,Squalidae,SQUALIFORMES
38,1090101011,ETL,Etmopterus molleri,Mollers lantern shark,Squalidae,SQUALIFORMES
38,1090101012,ETT,Etmopterus polli,African lanternshark,Squalidae,SQUALIFORMES
38,1090101013,ETZ,Etmopterus schultzi,Fringfin lanternshark,Squalidae,SQUALIFORMES
38,1090101014,ETQ,Etmopterus sentosus,Thorny lanternshark,Squalidae,SQUALIFORMES
38,1090101015,ETK,Etmopterus splendidus,Splendid lanternshark,Squalidae,SQUALIFORMES
38,1090101016,ETJ,Etmopterus unicolor,Brown lanternshark,Squalidae,SQUALIFORMES
38,1090101017,ETV,Etmopterus villosus,Hawaiian lanternshark,Squalidae,SQUALIFORMES
38,1090101018,ETW,Etmopterus virens,Green lanternshark,Squalidae,SQUALIFORMES
38,1090101021,ETE,Etmopterus compagnoi,,Squalidae,SQUALIFORMES
38,1090101022,ETO,Etmopterus decacuspidatus,Combtoothed lanternshark,Squalidae,SQUALIFORMES
38,10901010XX,SHL,Etmopterus spp,Lanternsharks nei,Squalidae,SQUALIFORMES
38,1090101101,ISB,Isistius brasiliensis,Cookie cutter shark,Squalidae,SQUALIFORMES
38,1090101102,ISP,Isistius plutodus,Largetooth cookiecutter shark,Squalidae,SQUALIFORMES
38,1090101201,EUP,Euprotomicrus bispinatus,Pygmy shark,Squalidae,SQUALIFORMES
38,1090101401,DCA,Deania calcea,Birdbeak dogfish,Squalidae,SQUALIFORMES
38,1090101402,SDH,Deania histricosa,Rough longnose dogfish,Squalidae,SQUALIFORMES
38,1090101403,SDU,Deania profundorum,Arrowhead dogfish,Squalidae,SQUALIFORMES
38,1090101404,SDQ,Deania quadrispinosa,Longsnout dogfish,Squalidae,SQUALIFORMES
38,10901014XX,DNA,Deania spp,Deania dogfishes nei,Squalidae,SQUALIFORMES
38,1090101501,YSA,Scymnodalatias albicauda,Whitetail dogfish,Squalidae,SQUALIFORMES
38,1090101502,YSS,Scymnodalatias sherwoodi,Sherwood dogfish,Squalidae,SQUALIFORMES
38,1090101601,CYO,Centroscymnus coelolepis,Portuguese dogfish,Squalidae,SQUALIFORMES
38,1090101602,CYP,Centroscymnus crepidater,Longnose velvet dogfish,Squalidae,SQUALIFORMES
38,1090101603,CYY,Centroscymnus cryptacanthus,Shortnose velvet dogfish,Squalidae,SQUALIFORMES
38,1090101604,CYW,Centroscymnus owstoni,Roughskin dogfish,Squalidae,SQUALIFORMES
38,1090101605,CYU,Centroscymnus plunketi,Plunket shark,Squalidae,SQUALIFORMES
38,10901016XX,CZI,Centroscymnus spp,,Squalidae,SQUALIFORMES
38,1090101701,SYO,Scymnodon obscurus,Smallmouth knifetooth dogfish,Squalidae,SQUALIFORMES
38,1090101702,SYR,Scymnodon ringens,Knifetooth dogfish,Squalidae,SQUALIFORMES
38,1090101703,YSM,Scymnodon macracanthus,Largespine velvet dogfish,Squalidae,SQUALIFORMES
38,1090101704,SSQ,Scymnodon squamulosus,Velvet dogfish,Squalidae,SQUALIFORMES
38,1090101801,SCK,Dalatias licha,Kitefin shark,Squalidae,SQUALIFORMES
38,1090101901,CFB,Centroscyllium fabricii,Black dogfish,Squalidae,SQUALIFORMES
38,1090101902,CYG,Centroscyllium granulatum,Granular dogfish,Squalidae,SQUALIFORMES
38,1090101903,CYK,Centroscyllium kamoharai,Bareskin dogfish,Squalidae,SQUALIFORMES
38,1090101904,CYN,Centroscyllium nigrum,Combtooth dogfish,Squalidae,SQUALIFORMES
38,1090101905,CYT,Centroscyllium ornatum,Ornate dogfish,Squalidae,SQUALIFORMES
38,1090101906,CYR,Centroscyllium ritteri,Whitefin dogfish,Squalidae,SQUALIFORMES
38,10901019XX,YCX,Centroscyllium spp,Centroscyllium dogfishes nei,Squalidae,SQUALIFORMES
38,1090102101,ACN,Aculeola nigra,Hooktooth dogfish,Squalidae,SQUALIFORMES
38,1090102801,QUA,Squaliolus aliae,Smalleye pygmy shark,Squalidae,SQUALIFORMES
38,1090102802,QUL,Squaliolus laticaudus,Spined pygmy shark,Squalidae,SQUALIFORMES
38,10901XXXXX,DGX,Squalidae,Dogfish sharks nei,Squalidae,SQUALIFORMES
38,10901XXXXX040,DGH,"Squalidae, Scyliorhinidae",Dogfishes and hounds nei,,SQUALIFORMES
38,1090200301,PPC,Pristiophorus cirratus,Longnose sawshark,Pristiophoridae,SQUALIFORMES
38,1090200302,PPJ,Pristiophorus japonicus,Japanese sawshark,Pristiophoridae,SQUALIFORMES
38,1090200303,PPU,Pristiophorus nudipinnis,Shortnose sawshark,Pristiophoridae,SQUALIFORMES
38,1090200304,PPH,Pristiophorus schroederi,Bahamas sawshark,Pristiophoridae,SQUALIFORMES
38,1090200401,PPW,Pliotrema warreni,Sixgill sawshark,Pristiophoridae,SQUALIFORMES
38,10902004XX,PWS,Pristiophorus spp,Sawsharks nei,Pristiophoridae,SQUALIFORMES
38,1090300401,AGN,Squatina squatina,Angelshark,Squatinidae,SQUALIFORMES
38,1090300402,SUA,Squatina aculeata,Sawback angelshark,Squatinidae,SQUALIFORMES
38,1090300403,SUF,Squatina africana,African angelshark,Squatinidae,SQUALIFORMES
38,1090300404,SUG,Squatina argentina,Argentine angelshark,Squatinidae,SQUALIFORMES
38,1090300405,SUU,Squatina australis,Australian angelshark,Squatinidae,SQUALIFORMES
38,1090300406,SUC,Squatina californica,Pacific angelshark,Squatinidae,SQUALIFORMES
38,1090300407,SUD,Squatina dumeril,Sand devil,Squatinidae,SQUALIFORMES
38,1090300408,SUO,Squatina formosa,Taiwan angleshark,Squatinidae,SQUALIFORMES
38,1090300409,SUJ,Squatina japonica,Japanese angelshark,Squatinidae,SQUALIFORMES
38,1090300410,SUL,Squatina nebulosa,Clouded angelshark,Squatinidae,SQUALIFORMES
38,1090300411,SUT,Squatina oculata,Smoothback angelshark,Squatinidae,SQUALIFORMES
38,1090300412,SUE,Squatina tergocellata,Ornate angelshark,Squatinidae,SQUALIFORMES
38,1090300413,SUN,Squatina tergocellatoides,Ocellated angelshark,Squatinidae,SQUALIFORMES
38,1090300414,SWV,Squatina guggenheim,Angular angel shark,Squatinidae,SQUALIFORMES
38,1090300415,SZJ,Squatina occulta,Hidden angel shark,Squatinidae,SQUALIFORMES
38,10903XXXXX,ASK,Squatinidae,"Angelsharks, sand devils nei",Squatinidae,SQUALIFORMES
38,1090500601,OXY,Oxynotus centrina,Angular roughshark,Oxynotidae,SQUALIFORMES
38,1090500602,OXN,Oxynotus paradoxus,Sailfin roughshark,Oxynotidae,SQUALIFORMES
38,1090500603,OXB,Oxynotus bruniensis,Prickly dogfish,Oxynotidae,SQUALIFORMES
38,1090500604,OXC,Oxynotus caribbaeus,Caribbean roughshark,Oxynotidae,SQUALIFORMES
38,1090500605,OXZ,Oxynotus japonicus,Japanese roughshark,Oxynotidae,SQUALIFORMES
38,1090600901,SHB,Echinorhinus brucus,Bramble shark,Echinorhinidae,SQUALIFORMES
38,1090600902,ECK,Echinorhinus cookei,Prickly shark,Echinorhinidae,SQUALIFORMES
38,109XXXXXXX,SHX,Squaliformes,"Dogfish sharks, etc. nei",,SQUALIFORMES
38,1100100101,RRA,Aptychotrema bougainvillii,Short-snouted shovelnose ray,Rhinobatidae,RAJIFORMES
38,1100100102,RAR,Aptychotrema rostrata,Eastern shovelnose ray,Rhinobatidae,RAJIFORMES
38,1100100103,RAV,Aptychotrema vincentiana,Western shovelnose ray,Rhinobatidae,RAJIFORMES
38,1100100201,RPS,Platyrhina sinensis,,Rhinobatidae,RAJIFORMES
38,1100100301,RPT,Platyrhinoidis triseriata,Thornback guitarfish,Rhinobatidae,RAJIFORMES
38,1100100401,RCA,Rhynchobatus australiae,Whitespotted wedgefish,Rhinobatidae,RAJIFORMES
38,1100100402,RCD,Rhynchobatus djiddensis,Giant guitarfish,Rhinobatidae,RAJIFORMES
38,1100100403,RCL,Rhynchobatus luebberti,African wedgefish,Rhinobatidae,RAJIFORMES
38,1100100502,RHD,Rhinobatos annandalei,Annandale's guitarfish,Rhinobatidae,RAJIFORMES
38,1100100503,RBA,Rhinobatos annulatus,,Rhinobatidae,RAJIFORMES
38,1100100504,RBB,Rhinobatos batillum,,Rhinobatidae,RAJIFORMES
38,1100100505,RHH,Rhinobatos blochii,Bluntnose guitarfish,Rhinobatidae,RAJIFORMES
38,1100100506,RBE,Rhinobatos brevirostris,Lesser guitarfish,Rhinobatidae,RAJIFORMES
38,1100100507,RBC,Rhinobatos cemiculus,Blackchin guitarfish,Rhinobatidae,RAJIFORMES
38,1100100508,RHF,Rhinobatos formosensis,,Rhinobatidae,RAJIFORMES
38,1100100509,GUD,Rhinobatos percellens,Chola guitarfish,Rhinobatidae,RAJIFORMES
38,1100100510,GUF,Rhinobatos planiceps,Pacific guitarfish,Rhinobatidae,RAJIFORMES
38,1100100511,RBH,Rhinobatos halavi,Halavi ray,Rhinobatidae,RAJIFORMES
38,1100100512,RBO,Rhinobatos holcorhynchus,Slender guitarfish,Rhinobatidae,RAJIFORMES
38,1100100513,RBN,Rhinobatos hynnicephalus,,Rhinobatidae,RAJIFORMES
38,1100100514,RBI,Rhinobatos irvinei,,Rhinobatidae,RAJIFORMES
38,1100100515,GUB,Rhinobatos albomaculatus,Whitespotted guitarfish,Rhinobatidae,RAJIFORMES
38,1100100516,RBU,Rhinobatos leucorhynchus,Whitesnout guitarfish,Rhinobatidae,RAJIFORMES
38,1100100517,RBS,Rhinobatos leucospilus,Grayspottted guitarfish,Rhinobatidae,RAJIFORMES
38,1100100518,RBD,Rhinobatos lionotus,,Rhinobatidae,RAJIFORMES
38,1100100519,RBM,Rhinobatos obtusus,,Rhinobatidae,RAJIFORMES
38,1100100520,RBL,Rhinobatos glaucostigma,Speckled guitarfish,Rhinobatidae,RAJIFORMES
38,1100100521,RHO,Rhinobatos ocellatus,,Rhinobatidae,RAJIFORMES
38,1100100522,RBP,Rhinobatos productus,Shovelnose guitarfish,Rhinobatidae,RAJIFORMES
38,1100100523,RBF,Rhinobatos punctifer,,Rhinobatidae,RAJIFORMES
38,1100100524,RBX,Rhinobatos rhinobatos,Common guitarfish,Rhinobatidae,RAJIFORMES
38,1100100525,RBW,Rhinobatos salalah,,Rhinobatidae,RAJIFORMES
38,1100100526,RBZ,Rhinobatos schlegelii,Brown guitarfish,Rhinobatidae,RAJIFORMES
38,1100100527,RBV,Rhinobatos thouin,Thouin ray,Rhinobatidae,RAJIFORMES
38,1100100528,RBQ,Rhinobatos typus,Giant shovelnose ray,Rhinobatidae,RAJIFORMES
38,1100100529,RBK,Rhinobatos horkelii,Brazilian guitarfish,Rhinobatidae,RAJIFORMES
38,1100100530,RBR,Rhinobatos granulatus,Granulated guitarfish,Rhinobatidae,RAJIFORMES
38,1100100532,RBT,Rhinobatos lentiginosus,Atlantic guitarfish,Rhinobatidae,RAJIFORMES
38,11001005XX,GUZ,Rhinobatos spp,Guitarfishes nei,Rhinobatidae,RAJIFORMES
38,1100100601,RZS,Zanobatus schoenleinii,,Rhinobatidae,RAJIFORMES
38,1100100701,RZE,Zapteryx exasperata,Banded guitarfish,Rhinobatidae,RAJIFORMES
38,1100101401,RRY,Rhina ancylostoma,Bowmouth guitarfish,Rhinobatidae,RAJIFORMES
38,1100101601,RTF,Trygonorrhina fasciata,Southern fiddler,Rhinobatidae,RAJIFORMES
38,1100101602,RTG,Trygonorrhina guaneria,,Rhinobatidae,RAJIFORMES
38,1100101603,RTM,Trygonorrhina melaleuca,Magpie fiddler ray,Rhinobatidae,RAJIFORMES
38,11001XXXXX,GTF,Rhinobatidae,"Guitarfishes, etc. nei",Rhinobatidae,RAJIFORMES
38,1100200301,RPA,Anoxypristis cuspidata,Pointed sawfish,Pristidae,RAJIFORMES
38,1100200401,RPC,Pristis clavata,Dwarf sawfish,Pristidae,RAJIFORMES
38,1100200402,RPM,Pristis microdon,Largetooth sawfish,Pristidae,RAJIFORMES
38,1100200403,RPP,Pristis pectinata,Smalltooth sawfish,Pristidae,RAJIFORMES
38,1100200404,RPR,Pristis pristis,Common sawfish,Pristidae,RAJIFORMES
38,1100200405,RPZ,Pristis zijsron,Longcomb sawfish,Pristidae,RAJIFORMES
38,11002XXXXX,SAW,Pristidae,Sawfishes,Pristidae,RAJIFORMES
38,1100400101,RJB,Raja batis,Blue skate,Rajidae,RAJIFORMES
38,1100400102,RJC,Raja clavata,Thornback ray,Rajidae,RAJIFORMES
38,1100400103,RJR,Raja radiata,Starry ray,Rajidae,RAJIFORMES
38,1100400104,RJM,Raja montagui,Spotted ray,Rajidae,RAJIFORMES
38,1100400105,RJH,Raja brachyura,Blonde ray,Rajidae,RAJIFORMES
38,1100400106,RJI,Raja circularis,Sandy ray,Rajidae,RAJIFORMES
38,1100400107,RJF,Raja fullonica,Shagreen ray,Rajidae,RAJIFORMES
38,1100400108,JAK,Raja wallacei,Yellowspotted skate,Rajidae,RAJIFORMES
38,1100400109,RJE,Raja microocellata,Small-eyed ray,Rajidae,RAJIFORMES
38,1100400110,RJN,Raja naevus,Cuckoo ray,Rajidae,RAJIFORMES
38,1100400111,RJO,Raja oxyrinchus,Longnosed skate,Rajidae,RAJIFORMES
38,1100400112,RJU,Raja undulata,Undulate ray,Rajidae,RAJIFORMES
38,1100400114,RFS,Raja springeri,Roughbelly skate,Rajidae,RAJIFORMES
38,1100400115,RFT,Raja stellulata,Starry skate,Rajidae,RAJIFORMES
38,1100400116,RFY,Raja stenorhynchus,Prow-nose skate,Rajidae,RAJIFORMES
38,1100400117,RFL,Raja straeleni,Spotted skate,Rajidae,RAJIFORMES
38,1100400118,RFA,Raja taaf,,Rajidae,RAJIFORMES
38,1100400119,JAB,Raja teevani,Prickly brown ray,Rajidae,RAJIFORMES
38,1100400120,JAE,Raja tengu,,Rajidae,RAJIFORMES
38,1100400121,JAF,Raja texana,Roundel skate,Rajidae,RAJIFORMES
38,1100400123,JAZ,Raja whitleyi,Wedgenose skate,Rajidae,RAJIFORMES
38,1100400124,JAG,Raja velezi,Velez ray,Rajidae,RAJIFORMES
